account_id,signup_ts_utc,signup_month,initial_plan_tier,region,acquisition_channel
acct_002130,2024-02-16T18:30:00+00:00,2024-02-01,free,APAC,paid_search
acct_002131,2024-04-04T10:46:00+00:00,2024-04-01,free,LATAM,direct
acct_002132,2024-02-02T17:16:00+00:00,2024-02-01,free,NA,organic
acct_002133,2024-02-15T20:23:00+00:00,2024-02-01,free,NA,paid_search
acct_002134,2024-06-04T19:28:00+00:00,2024-06-01,free,LATAM,paid_search
acct_002135,2024-09-07T11:16:00+00:00,2024-09-01,free,LATAM,direct
acct_002136,2024-05-08T11:47:00+00:00,2024-05-01,free,EU,direct
acct_002137,2024-09-07T09:37:00+00:00,2024-09-01,free,NA,organic
acct_002138,2024-04-02T20:08:00+00:00,2024-04-01,free,NA,partner
acct_002139,2024-07-19T16:55:00+00:00,2024-07-01,free,NA,partner
acct_002140,2024-03-22T19:58:00+00:00,2024-03-01,free,LATAM,paid_search
acct_002141,2024-04-19T15:32:00+00:00,2024-04-01,free,APAC,partner
acct_002142,2024-09-05T20:04:00+00:00,2024-09-01,free,LATAM,direct
acct_002143,2024-07-03T17:05:00+00:00,2024-07-01,free,EU,partner
acct_002144,2024-02-04T15:14:00+00:00,2024-02-01,free,NA,partner
acct_002145,2024-01-08T12:59:00+00:00,2024-01-01,free,APAC,direct
acct_002146,2024-06-03T10:18:00+00:00,2024-06-01,free,NA,paid_search
acct_002147,2024-09-20T16:19:00+00:00,2024-09-01,free,LATAM,organic
acct_002148,2024-09-23T09:37:00+00:00,2024-09-01,free,LATAM,partner
acct_002149,2024-01-02T13:26:00+00:00,2024-01-01,free,APAC,paid_search
acct_002150,2024-06-25T08:08:00+00:00,2024-06-01,free,EU,partner
acct_002151,2024-01-08T15:04:00+00:00,2024-01-01,free,NA,partner
acct_002152,2024-02-14T17:47:00+00:00,2024-02-01,free,NA,direct
acct_002153,2024-03-09T19:02:00+00:00,2024-03-01,free,NA,organic
acct_002154,2024-08-17T11:41:00+00:00,2024-08-01,free,APAC,direct
acct_002155,2024-08-10T20:54:00+00:00,2024-08-01,free,EU,organic
acct_002156,2024-01-01T20:50:00+00:00,2024-01-01,free,EU,direct
acct_002157,2024-01-18T15:03:00+00:00,2024-01-01,free,LATAM,direct
acct_002158,2024-03-14T19:27:00+00:00,2024-03-01,free,EU,organic
acct_002159,2024-08-04T17:57:00+00:00,2024-08-01,free,APAC,partner
acct_002160,2024-04-11T14:58:00+00:00,2024-04-01,free,NA,paid_search
acct_002161,2024-04-03T17:00:00+00:00,2024-04-01,free,EU,direct
acct_002162,2024-09-19T08:51:00+00:00,2024-09-01,free,NA,paid_search
acct_002163,2024-01-03T08:08:00+00:00,2024-01-01,free,LATAM,paid_search
acct_002164,2024-05-02T13:22:00+00:00,2024-05-01,free,EU,partner
acct_002165,2024-03-20T14:30:00+00:00,2024-03-01,free,NA,organic
acct_002166,2024-02-09T16:13:00+00:00,2024-02-01,free,LATAM,partner
acct_002167,2024-04-15T19:19:00+00:00,2024-04-01,free,APAC,partner
acct_002168,2024-04-17T12:20:00+00:00,2024-04-01,free,NA,organic
acct_002169,2024-06-14T19:39:00+00:00,2024-06-01,free,LATAM,partner
acct_002170,2024-02-07T10:53:00+00:00,2024-02-01,free,EU,partner
acct_002171,2024-09-07T09:23:00+00:00,2024-09-01,free,EU,organic
acct_002172,2024-04-23T15:41:00+00:00,2024-04-01,free,LATAM,organic
acct_002173,2024-01-16T08:17:00+00:00,2024-01-01,free,APAC,direct
acct_002174,2024-05-03T08:17:00+00:00,2024-05-01,free,LATAM,direct
acct_002175,2024-01-13T14:28:00+00:00,2024-01-01,free,NA,paid_search
acct_002176,2024-04-13T10:42:00+00:00,2024-04-01,free,LATAM,organic
acct_002177,2024-05-02T16:48:00+00:00,2024-05-01,free,APAC,organic
acct_002178,2024-06-09T20:48:00+00:00,2024-06-01,free,EU,organic
acct_002179,2024-06-24T17:27:00+00:00,2024-06-01,free,LATAM,organic
acct_002180,2024-02-18T14:46:00+00:00,2024-02-01,free,APAC,direct
acct_002181,2024-07-19T19:36:00+00:00,2024-07-01,free,APAC,paid_search
acct_002182,2024-07-15T19:59:00+00:00,2024-07-01,free,EU,paid_search
acct_002183,2024-01-09T20:43:00+00:00,2024-01-01,free,APAC,organic
acct_002184,2024-04-25T16:18:00+00:00,2024-04-01,free,APAC,direct
acct_002185,2024-01-20T12:23:00+00:00,2024-01-01,free,APAC,partner
acct_002186,2024-01-04T12:36:00+00:00,2024-01-01,free,APAC,partner
acct_002187,2024-03-15T15:01:00+00:00,2024-03-01,free,LATAM,organic
acct_002188,2024-08-02T13:30:00+00:00,2024-08-01,free,EU,direct
acct_002189,2024-01-19T09:17:00+00:00,2024-01-01,free,APAC,organic
acct_002190,2024-08-06T12:49:00+00:00,2024-08-01,free,APAC,partner
acct_002191,2024-08-05T11:40:00+00:00,2024-08-01,free,EU,paid_search
acct_002192,2024-01-08T09:41:00+00:00,2024-01-01,free,NA,paid_search
acct_002193,2024-09-15T17:20:00+00:00,2024-09-01,free,NA,paid_search
acct_002194,2024-01-23T12:16:00+00:00,2024-01-01,free,NA,partner
acct_002195,2024-09-23T08:38:00+00:00,2024-09-01,free,EU,partner
acct_002196,2024-02-03T16:28:00+00:00,2024-02-01,free,NA,organic
acct_002197,2024-04-07T13:36:00+00:00,2024-04-01,free,APAC,direct
acct_002198,2024-02-21T14:56:00+00:00,2024-02-01,free,APAC,paid_search
acct_002199,2024-01-11T17:50:00+00:00,2024-01-01,free,APAC,partner
acct_002200,2024-07-21T13:30:00+00:00,2024-07-01,free,APAC,organic
acct_002201,2024-03-12T08:18:00+00:00,2024-03-01,free,EU,organic
acct_002202,2024-02-20T11:51:00+00:00,2024-02-01,free,APAC,partner
acct_002203,2024-04-13T17:02:00+00:00,2024-04-01,free,EU,direct
acct_002204,2024-02-03T11:36:00+00:00,2024-02-01,free,LATAM,organic
acct_002205,2024-09-02T17:30:00+00:00,2024-09-01,free,LATAM,partner
acct_002206,2024-05-07T17:18:00+00:00,2024-05-01,free,EU,partner
acct_002207,2024-04-25T13:14:00+00:00,2024-04-01,free,LATAM,partner
acct_002208,2024-02-23T11:28:00+00:00,2024-02-01,free,LATAM,partner
acct_002209,2024-02-12T16:32:00+00:00,2024-02-01,free,NA,partner
acct_002210,2024-08-20T11:28:00+00:00,2024-08-01,free,LATAM,paid_search
acct_002211,2024-03-18T11:49:00+00:00,2024-03-01,free,LATAM,paid_search
acct_002212,2024-05-10T13:20:00+00:00,2024-05-01,free,NA,organic
acct_002213,2024-07-14T16:09:00+00:00,2024-07-01,free,LATAM,paid_search
acct_002214,2024-03-15T08:10:00+00:00,2024-03-01,free,NA,direct
acct_002215,2024-05-25T16:45:00+00:00,2024-05-01,free,LATAM,organic
acct_002216,2024-03-02T14:01:00+00:00,2024-03-01,free,EU,organic
acct_002217,2024-03-17T16:58:00+00:00,2024-03-01,free,LATAM,direct
acct_002218,2024-06-05T14:44:00+00:00,2024-06-01,free,EU,partner
acct_002219,2024-02-11T13:37:00+00:00,2024-02-01,free,NA,organic
acct_002220,2024-02-24T13:28:00+00:00,2024-02-01,free,LATAM,direct
acct_002221,2024-07-10T20:30:00+00:00,2024-07-01,free,EU,paid_search
acct_002222,2024-09-03T10:57:00+00:00,2024-09-01,free,NA,partner
acct_002223,2024-08-13T13:28:00+00:00,2024-08-01,free,EU,partner
acct_002224,2024-02-08T12:31:00+00:00,2024-02-01,free,APAC,organic
acct_002225,2024-09-17T17:32:00+00:00,2024-09-01,free,LATAM,partner
acct_002226,2024-06-13T13:48:00+00:00,2024-06-01,free,EU,paid_search
acct_002227,2024-01-24T19:13:00+00:00,2024-01-01,free,LATAM,partner
acct_002228,2024-06-04T13:18:00+00:00,2024-06-01,free,EU,organic
acct_002229,2024-05-09T15:28:00+00:00,2024-05-01,free,EU,paid_search
acct_002230,2024-05-09T17:48:00+00:00,2024-05-01,free,NA,paid_search
acct_002231,2024-05-05T09:13:00+00:00,2024-05-01,free,EU,organic
acct_002232,2024-01-18T16:51:00+00:00,2024-01-01,free,EU,organic
acct_002233,2024-08-01T13:13:00+00:00,2024-08-01,free,APAC,direct
acct_002234,2024-08-17T10:53:00+00:00,2024-08-01,free,LATAM,partner
acct_002235,2024-02-23T19:58:00+00:00,2024-02-01,free,NA,direct
acct_002236,2024-07-16T12:05:00+00:00,2024-07-01,free,EU,partner
acct_002237,2024-02-12T20:05:00+00:00,2024-02-01,free,EU,organic
acct_002238,2024-06-06T16:21:00+00:00,2024-06-01,free,APAC,direct
acct_002239,2024-09-22T20:04:00+00:00,2024-09-01,free,APAC,organic
acct_002240,2024-07-04T19:50:00+00:00,2024-07-01,free,APAC,paid_search
acct_002241,2024-09-22T18:02:00+00:00,2024-09-01,free,NA,paid_search
acct_002242,2024-03-19T14:55:00+00:00,2024-03-01,free,EU,paid_search
acct_002243,2024-05-16T10:31:00+00:00,2024-05-01,free,EU,direct
acct_002244,2024-05-05T11:40:00+00:00,2024-05-01,free,NA,paid_search
acct_002245,2024-01-14T09:31:00+00:00,2024-01-01,free,EU,paid_search
acct_002246,2024-01-14T19:16:00+00:00,2024-01-01,free,LATAM,paid_search
acct_002247,2024-06-16T16:42:00+00:00,2024-06-01,free,EU,partner
acct_002248,2024-04-10T18:31:00+00:00,2024-04-01,free,LATAM,direct
acct_002249,2024-06-18T15:18:00+00:00,2024-06-01,free,NA,paid_search
acct_002250,2024-02-25T20:18:00+00:00,2024-02-01,free,LATAM,direct
acct_002251,2024-06-08T18:27:00+00:00,2024-06-01,free,NA,paid_search
acct_002252,2024-08-11T18:07:00+00:00,2024-08-01,free,APAC,direct
acct_002253,2024-03-25T15:53:00+00:00,2024-03-01,free,LATAM,direct
acct_002254,2024-04-01T12:17:00+00:00,2024-04-01,free,EU,direct
acct_002255,2024-01-18T20:20:00+00:00,2024-01-01,free,APAC,partner
acct_002256,2024-07-13T20:28:00+00:00,2024-07-01,free,LATAM,direct
acct_002257,2024-05-02T12:31:00+00:00,2024-05-01,free,EU,partner
acct_002258,2024-01-10T15:26:00+00:00,2024-01-01,free,EU,paid_search
acct_002259,2024-09-07T20:40:00+00:00,2024-09-01,free,NA,partner
acct_002260,2024-03-20T16:01:00+00:00,2024-03-01,free,NA,direct
acct_002261,2024-02-25T19:21:00+00:00,2024-02-01,free,APAC,organic
acct_002262,2024-01-17T11:23:00+00:00,2024-01-01,free,EU,paid_search
acct_002263,2024-09-13T19:14:00+00:00,2024-09-01,free,APAC,paid_search
acct_002264,2024-06-11T14:13:00+00:00,2024-06-01,free,EU,organic
acct_002265,2024-01-01T20:33:00+00:00,2024-01-01,free,NA,direct
acct_002266,2024-08-02T10:18:00+00:00,2024-08-01,free,APAC,organic
acct_002267,2024-04-21T20:44:00+00:00,2024-04-01,free,EU,organic
acct_002268,2024-05-24T09:52:00+00:00,2024-05-01,free,LATAM,direct
acct_002269,2024-03-24T12:55:00+00:00,2024-03-01,free,NA,organic
acct_002270,2024-02-17T19:45:00+00:00,2024-02-01,free,LATAM,organic
acct_002271,2024-01-24T16:38:00+00:00,2024-01-01,free,EU,organic
acct_002272,2024-07-07T17:54:00+00:00,2024-07-01,free,APAC,partner
acct_002273,2024-07-17T19:01:00+00:00,2024-07-01,free,APAC,partner
acct_002274,2024-08-07T09:16:00+00:00,2024-08-01,free,LATAM,direct
acct_002275,2024-05-14T09:14:00+00:00,2024-05-01,free,LATAM,partner
acct_002276,2024-08-10T19:34:00+00:00,2024-08-01,free,EU,direct
acct_002277,2024-01-16T19:25:00+00:00,2024-01-01,free,APAC,organic
acct_002278,2024-08-08T17:01:00+00:00,2024-08-01,free,LATAM,paid_search
acct_002279,2024-08-12T15:36:00+00:00,2024-08-01,free,NA,partner
acct_002280,2024-06-05T20:40:00+00:00,2024-06-01,free,NA,organic
acct_002281,2024-09-06T11:55:00+00:00,2024-09-01,free,LATAM,paid_search
acct_002282,2024-02-05T14:39:00+00:00,2024-02-01,free,LATAM,paid_search
acct_002283,2024-01-25T15:16:00+00:00,2024-01-01,free,LATAM,partner
acct_002284,2024-06-05T08:20:00+00:00,2024-06-01,free,LATAM,organic
acct_002285,2024-05-23T11:48:00+00:00,2024-05-01,free,LATAM,direct
acct_002286,2024-06-21T11:20:00+00:00,2024-06-01,free,LATAM,direct
acct_002287,2024-09-18T19:46:00+00:00,2024-09-01,free,NA,organic
acct_002288,2024-07-23T09:24:00+00:00,2024-07-01,free,EU,organic
acct_002289,2024-03-17T19:07:00+00:00,2024-03-01,free,EU,paid_search
acct_002290,2024-08-04T08:56:00+00:00,2024-08-01,free,LATAM,direct
acct_002291,2024-03-21T20:33:00+00:00,2024-03-01,free,LATAM,paid_search
acct_002292,2024-09-14T14:00:00+00:00,2024-09-01,free,APAC,organic
acct_002293,2024-07-10T19:59:00+00:00,2024-07-01,free,APAC,partner
acct_002294,2024-06-19T18:10:00+00:00,2024-06-01,free,EU,partner
acct_002295,2024-09-22T11:51:00+00:00,2024-09-01,free,APAC,partner
acct_002296,2024-08-15T11:59:00+00:00,2024-08-01,free,APAC,paid_search
acct_002297,2024-03-17T19:53:00+00:00,2024-03-01,free,LATAM,organic
acct_002298,2024-06-14T10:09:00+00:00,2024-06-01,free,LATAM,organic
acct_002299,2024-01-10T19:12:00+00:00,2024-01-01,free,EU,organic
acct_002300,2024-09-15T13:06:00+00:00,2024-09-01,free,NA,direct
acct_002301,2024-03-03T13:40:00+00:00,2024-03-01,free,EU,partner
acct_002302,2024-01-07T12:18:00+00:00,2024-01-01,free,LATAM,partner
acct_002303,2024-06-20T20:25:00+00:00,2024-06-01,free,APAC,paid_search
acct_002304,2024-02-19T10:06:00+00:00,2024-02-01,free,EU,partner
acct_002305,2024-03-09T17:06:00+00:00,2024-03-01,free,EU,direct
acct_002306,2024-06-19T20:54:00+00:00,2024-06-01,free,APAC,direct
acct_002307,2024-04-06T08:50:00+00:00,2024-04-01,free,EU,paid_search
acct_002308,2024-02-20T10:09:00+00:00,2024-02-01,free,EU,direct
acct_002309,2024-01-11T09:57:00+00:00,2024-01-01,free,NA,paid_search
acct_002310,2024-09-15T14:42:00+00:00,2024-09-01,free,LATAM,partner
acct_002311,2024-05-17T20:07:00+00:00,2024-05-01,free,EU,direct
acct_002312,2024-07-25T14:45:00+00:00,2024-07-01,free,LATAM,partner
acct_002313,2024-05-17T13:33:00+00:00,2024-05-01,free,NA,paid_search
acct_002314,2024-03-21T12:45:00+00:00,2024-03-01,free,EU,direct
acct_002315,2024-09-15T15:44:00+00:00,2024-09-01,free,APAC,organic
acct_002316,2024-09-14T18:22:00+00:00,2024-09-01,free,EU,organic
acct_002317,2024-06-15T20:42:00+00:00,2024-06-01,free,APAC,direct
acct_002318,2024-04-20T16:56:00+00:00,2024-04-01,free,EU,direct
acct_002319,2024-06-06T19:00:00+00:00,2024-06-01,free,EU,direct
acct_002320,2024-06-17T11:00:00+00:00,2024-06-01,free,APAC,partner
acct_002321,2024-02-12T12:32:00+00:00,2024-02-01,free,NA,partner
acct_002322,2024-01-21T12:41:00+00:00,2024-01-01,free,LATAM,direct
acct_002323,2024-01-23T19:16:00+00:00,2024-01-01,free,APAC,organic
acct_002324,2024-01-23T15:38:00+00:00,2024-01-01,free,LATAM,direct
acct_002325,2024-03-16T19:55:00+00:00,2024-03-01,free,NA,organic
acct_002326,2024-06-01T17:57:00+00:00,2024-06-01,free,EU,paid_search
acct_002327,2024-03-03T14:53:00+00:00,2024-03-01,free,NA,organic
acct_002328,2024-08-21T19:03:00+00:00,2024-08-01,free,APAC,organic
acct_002329,2024-09-09T11:41:00+00:00,2024-09-01,free,NA,partner
acct_002330,2024-06-23T10:57:00+00:00,2024-06-01,free,APAC,organic
acct_002331,2024-07-14T18:42:00+00:00,2024-07-01,free,NA,organic
acct_002332,2024-04-25T16:09:00+00:00,2024-04-01,free,APAC,organic
acct_002333,2024-03-15T08:17:00+00:00,2024-03-01,free,EU,direct
acct_002334,2024-03-21T19:53:00+00:00,2024-03-01,free,NA,partner
acct_002335,2024-05-18T13:07:00+00:00,2024-05-01,free,APAC,direct
acct_002336,2024-02-19T15:05:00+00:00,2024-02-01,free,NA,organic
acct_002337,2024-03-24T09:11:00+00:00,2024-03-01,free,APAC,organic
acct_002338,2024-03-01T11:40:00+00:00,2024-03-01,free,APAC,direct
acct_002339,2024-02-24T11:19:00+00:00,2024-02-01,free,EU,paid_search
acct_002340,2024-05-02T14:45:00+00:00,2024-05-01,free,APAC,paid_search
acct_002341,2024-05-05T17:20:00+00:00,2024-05-01,free,LATAM,paid_search
acct_002342,2024-04-09T11:11:00+00:00,2024-04-01,free,APAC,partner
acct_002343,2024-08-09T09:31:00+00:00,2024-08-01,free,APAC,partner
acct_002344,2024-06-25T18:33:00+00:00,2024-06-01,free,LATAM,paid_search
acct_002345,2024-01-19T14:09:00+00:00,2024-01-01,free,EU,direct
acct_002346,2024-06-21T20:43:00+00:00,2024-06-01,free,APAC,paid_search
acct_002347,2024-06-23T16:35:00+00:00,2024-06-01,free,APAC,organic
acct_002348,2024-09-25T11:16:00+00:00,2024-09-01,free,EU,direct
acct_002349,2024-05-02T09:33:00+00:00,2024-05-01,free,EU,direct
acct_002350,2024-03-15T17:20:00+00:00,2024-03-01,free,APAC,direct
acct_002351,2024-01-11T19:06:00+00:00,2024-01-01,free,APAC,organic
acct_002352,2024-03-14T15:21:00+00:00,2024-03-01,free,APAC,organic
acct_002353,2024-03-12T12:10:00+00:00,2024-03-01,free,LATAM,paid_search
acct_002354,2024-01-15T20:39:00+00:00,2024-01-01,free,LATAM,direct
acct_002355,2024-07-16T11:16:00+00:00,2024-07-01,free,APAC,partner
acct_002356,2024-08-22T14:19:00+00:00,2024-08-01,free,NA,paid_search
acct_002357,2024-09-04T14:27:00+00:00,2024-09-01,free,APAC,direct
acct_002358,2024-01-06T16:10:00+00:00,2024-01-01,free,APAC,paid_search
acct_002359,2024-03-05T18:21:00+00:00,2024-03-01,free,NA,organic
acct_002360,2024-05-25T10:51:00+00:00,2024-05-01,free,APAC,direct
acct_002361,2024-07-06T15:00:00+00:00,2024-07-01,free,EU,paid_search
acct_002362,2024-03-10T12:05:00+00:00,2024-03-01,free,EU,paid_search
acct_002363,2024-04-14T09:46:00+00:00,2024-04-01,free,EU,paid_search
acct_002364,2024-09-25T13:00:00+00:00,2024-09-01,free,LATAM,paid_search
acct_002365,2024-06-04T15:35:00+00:00,2024-06-01,free,LATAM,paid_search
acct_002366,2024-08-22T14:53:00+00:00,2024-08-01,free,LATAM,paid_search
acct_002367,2024-02-13T10:20:00+00:00,2024-02-01,free,EU,direct
acct_002368,2024-06-10T18:46:00+00:00,2024-06-01,free,LATAM,direct
acct_002369,2024-09-03T13:31:00+00:00,2024-09-01,free,NA,paid_search
acct_002370,2024-03-25T11:23:00+00:00,2024-03-01,free,APAC,partner
acct_002371,2024-09-01T17:38:00+00:00,2024-09-01,free,LATAM,organic
acct_002372,2024-04-05T15:12:00+00:00,2024-04-01,free,NA,paid_search
acct_002373,2024-05-14T09:21:00+00:00,2024-05-01,free,LATAM,paid_search
acct_002374,2024-07-05T12:19:00+00:00,2024-07-01,free,LATAM,direct
acct_002375,2024-01-09T14:11:00+00:00,2024-01-01,free,EU,direct
acct_002376,2024-09-04T15:51:00+00:00,2024-09-01,free,NA,partner
acct_002377,2024-02-21T14:51:00+00:00,2024-02-01,free,NA,paid_search
acct_002378,2024-06-05T17:32:00+00:00,2024-06-01,free,LATAM,direct
acct_002379,2024-01-16T18:42:00+00:00,2024-01-01,free,LATAM,direct
acct_002380,2024-01-10T14:16:00+00:00,2024-01-01,free,NA,direct
acct_002381,2024-09-12T20:30:00+00:00,2024-09-01,free,APAC,partner
acct_002382,2024-02-06T14:34:00+00:00,2024-02-01,free,LATAM,organic
acct_002383,2024-03-01T13:59:00+00:00,2024-03-01,free,APAC,paid_search
acct_002384,2024-09-20T19:55:00+00:00,2024-09-01,free,LATAM,direct
acct_002385,2024-01-15T12:02:00+00:00,2024-01-01,free,NA,direct
acct_002386,2024-08-12T08:56:00+00:00,2024-08-01,free,APAC,partner
acct_002387,2024-07-11T18:18:00+00:00,2024-07-01,free,NA,partner
acct_002388,2024-03-10T13:26:00+00:00,2024-03-01,free,NA,direct
acct_002389,2024-06-10T18:02:00+00:00,2024-06-01,free,NA,partner
acct_002390,2024-01-18T19:25:00+00:00,2024-01-01,free,EU,paid_search
acct_002391,2024-02-18T09:08:00+00:00,2024-02-01,free,EU,direct
acct_002392,2024-07-09T13:29:00+00:00,2024-07-01,free,EU,direct
acct_002393,2024-01-03T13:23:00+00:00,2024-01-01,free,NA,paid_search
acct_002394,2024-02-13T16:46:00+00:00,2024-02-01,free,NA,partner
acct_002395,2024-05-14T14:01:00+00:00,2024-05-01,free,EU,partner
acct_002396,2024-02-14T09:50:00+00:00,2024-02-01,free,EU,partner
acct_002397,2024-05-20T16:34:00+00:00,2024-05-01,free,EU,organic
acct_002398,2024-06-19T15:13:00+00:00,2024-06-01,free,LATAM,partner
acct_002399,2024-03-09T16:42:00+00:00,2024-03-01,free,NA,direct
acct_002400,2024-03-22T12:17:00+00:00,2024-03-01,free,NA,direct
acct_002401,2024-04-01T20:26:00+00:00,2024-04-01,free,EU,partner
acct_002402,2024-05-15T17:50:00+00:00,2024-05-01,free,APAC,organic
acct_002403,2024-04-08T08:45:00+00:00,2024-04-01,free,APAC,paid_search
acct_002404,2024-02-20T12:46:00+00:00,2024-02-01,free,LATAM,direct
acct_002405,2024-06-18T14:30:00+00:00,2024-06-01,free,NA,partner
acct_002406,2024-06-11T13:52:00+00:00,2024-06-01,free,LATAM,paid_search
acct_002407,2024-08-24T15:13:00+00:00,2024-08-01,free,EU,direct
acct_002408,2024-05-13T08:42:00+00:00,2024-05-01,free,NA,direct
acct_002409,2024-09-12T09:13:00+00:00,2024-09-01,free,APAC,partner
acct_002410,2024-05-25T13:28:00+00:00,2024-05-01,free,LATAM,organic
acct_002411,2024-03-20T17:10:00+00:00,2024-03-01,free,APAC,direct
acct_002412,2024-07-25T08:48:00+00:00,2024-07-01,free,APAC,direct
acct_002413,2024-04-13T16:08:00+00:00,2024-04-01,free,LATAM,organic
acct_002414,2024-02-13T11:13:00+00:00,2024-02-01,free,NA,partner
acct_002415,2024-03-06T20:49:00+00:00,2024-03-01,free,LATAM,direct
acct_002416,2024-06-25T11:26:00+00:00,2024-06-01,free,APAC,partner
acct_002417,2024-06-21T09:42:00+00:00,2024-06-01,free,APAC,direct
acct_002418,2024-04-13T15:48:00+00:00,2024-04-01,free,LATAM,partner
acct_002419,2024-08-06T10:25:00+00:00,2024-08-01,free,APAC,organic
acct_002420,2024-09-11T20:29:00+00:00,2024-09-01,free,EU,organic
acct_002421,2024-07-19T18:26:00+00:00,2024-07-01,free,LATAM,direct
acct_002422,2024-04-21T08:39:00+00:00,2024-04-01,free,EU,paid_search
acct_002423,2024-09-03T17:36:00+00:00,2024-09-01,free,LATAM,organic
acct_002424,2024-06-20T11:10:00+00:00,2024-06-01,free,LATAM,organic
acct_002425,2024-06-01T19:38:00+00:00,2024-06-01,free,LATAM,paid_search
acct_002426,2024-03-15T13:46:00+00:00,2024-03-01,free,EU,paid_search
acct_002427,2024-08-23T11:20:00+00:00,2024-08-01,free,EU,partner
acct_002428,2024-02-01T11:36:00+00:00,2024-02-01,free,LATAM,direct
acct_002429,2024-04-22T17:28:00+00:00,2024-04-01,free,EU,paid_search
acct_002430,2024-08-17T18:07:00+00:00,2024-08-01,free,APAC,paid_search
acct_002431,2024-04-15T19:04:00+00:00,2024-04-01,free,NA,organic
acct_002432,2024-07-17T15:55:00+00:00,2024-07-01,free,LATAM,organic
acct_002433,2024-07-09T19:34:00+00:00,2024-07-01,free,NA,organic
acct_002434,2024-08-16T19:03:00+00:00,2024-08-01,free,APAC,direct
acct_002435,2024-01-12T14:45:00+00:00,2024-01-01,free,LATAM,direct
acct_002436,2024-02-04T10:54:00+00:00,2024-02-01,free,APAC,organic
acct_002437,2024-03-12T14:42:00+00:00,2024-03-01,free,APAC,paid_search
acct_002438,2024-04-16T11:16:00+00:00,2024-04-01,free,NA,partner
acct_002439,2024-02-15T19:31:00+00:00,2024-02-01,free,EU,partner
acct_002440,2024-06-10T19:28:00+00:00,2024-06-01,free,APAC,direct
acct_002441,2024-05-19T12:38:00+00:00,2024-05-01,free,NA,paid_search
acct_002442,2024-03-17T12:01:00+00:00,2024-03-01,free,EU,partner
acct_002443,2024-06-23T12:19:00+00:00,2024-06-01,free,EU,partner
acct_002444,2024-08-23T15:43:00+00:00,2024-08-01,free,APAC,paid_search
acct_002445,2024-03-05T17:18:00+00:00,2024-03-01,free,LATAM,partner
acct_002446,2024-04-01T11:37:00+00:00,2024-04-01,free,APAC,paid_search
acct_002447,2024-01-09T13:46:00+00:00,2024-01-01,free,LATAM,direct
acct_002448,2024-03-12T18:09:00+00:00,2024-03-01,free,APAC,partner
acct_002449,2024-07-16T18:10:00+00:00,2024-07-01,free,LATAM,paid_search
acct_002450,2024-08-13T08:42:00+00:00,2024-08-01,free,NA,partner
acct_002451,2024-04-10T11:14:00+00:00,2024-04-01,free,EU,partner
acct_002452,2024-02-21T11:22:00+00:00,2024-02-01,free,LATAM,direct
acct_002453,2024-01-24T20:50:00+00:00,2024-01-01,free,EU,paid_search
acct_002454,2024-06-22T08:25:00+00:00,2024-06-01,free,NA,partner
acct_002455,2024-09-03T12:35:00+00:00,2024-09-01,free,NA,organic
acct_002456,2024-08-19T16:15:00+00:00,2024-08-01,free,EU,partner
acct_002457,2024-03-23T18:54:00+00:00,2024-03-01,free,EU,paid_search
acct_002458,2024-08-06T08:38:00+00:00,2024-08-01,free,APAC,partner
acct_002459,2024-02-24T11:46:00+00:00,2024-02-01,free,NA,paid_search
acct_002460,2024-09-10T08:13:00+00:00,2024-09-01,free,EU,paid_search
acct_002461,2024-08-15T09:34:00+00:00,2024-08-01,free,NA,partner
acct_002462,2024-02-07T15:07:00+00:00,2024-02-01,free,LATAM,organic
acct_002463,2024-08-07T09:34:00+00:00,2024-08-01,free,EU,direct
acct_002464,2024-05-19T08:37:00+00:00,2024-05-01,free,LATAM,organic
acct_002465,2024-08-25T18:12:00+00:00,2024-08-01,free,LATAM,organic
acct_002466,2024-05-25T14:38:00+00:00,2024-05-01,free,APAC,direct
acct_002467,2024-03-11T16:30:00+00:00,2024-03-01,free,APAC,partner
acct_002468,2024-05-18T11:21:00+00:00,2024-05-01,free,APAC,partner
acct_002469,2024-08-04T20:11:00+00:00,2024-08-01,free,LATAM,organic
acct_002470,2024-06-17T15:31:00+00:00,2024-06-01,free,EU,paid_search
acct_002471,2024-02-25T14:43:00+00:00,2024-02-01,free,APAC,organic
acct_002472,2024-08-11T18:43:00+00:00,2024-08-01,free,EU,paid_search
acct_002473,2024-02-25T11:13:00+00:00,2024-02-01,free,APAC,partner
acct_002474,2024-06-25T16:30:00+00:00,2024-06-01,free,NA,partner
acct_002475,2024-04-19T18:09:00+00:00,2024-04-01,free,APAC,paid_search
acct_002476,2024-04-25T14:50:00+00:00,2024-04-01,free,EU,paid_search
acct_002477,2024-03-11T16:30:00+00:00,2024-03-01,free,LATAM,partner
acct_002478,2024-04-09T15:59:00+00:00,2024-04-01,free,APAC,partner
acct_002479,2024-03-10T13:46:00+00:00,2024-03-01,free,APAC,partner
acct_002480,2024-08-10T14:36:00+00:00,2024-08-01,free,LATAM,direct
acct_002481,2024-01-25T14:03:00+00:00,2024-01-01,free,LATAM,partner
acct_002482,2024-03-15T20:17:00+00:00,2024-03-01,free,NA,paid_search
acct_002483,2024-04-22T19:16:00+00:00,2024-04-01,free,APAC,partner
acct_002484,2024-01-11T14:50:00+00:00,2024-01-01,free,LATAM,partner
